2.646354753917075300e+02,0.000000000000000000e+00,3.111542132770668445e+02
0.000000000000000000e+00,2.643983220875979896e+02,2.407872895251165346e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
